Substance_SID,Compound_CID,Data_Source,External_ID,Synonyms,Last_Modified_Date,Deposit_Date,Data_Source_Category
440790844,4174,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00838,metyrapone,20231222,20210312,Curation Efforts|Governmental Organizations
440790843,9681,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02072,methysergide,20210312,20210312,Curation Efforts|Governmental Organizations
440790842,23724781,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01547,Methylscopolamine bromide,20231222,20210312,Curation Efforts|Governmental Organizations
440790841,5361917,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00570,Methylnaltrexone bromide,20231222,20210312,Curation Efforts|Governmental Organizations
440790840,8226,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02074,methylergonovine,20231222,20210312,Curation Efforts|Governmental Organizations
440790839,6476,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00787,METHSUXIMIDE,20231222,20210312,Curation Efforts|Governmental Organizations
440790838,10836,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00716,METHAMPHETAMINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790837,4064,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01521,meprobamate,20210312,20210312,Curation Efforts|Governmental Organizations
440790836,4062,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00822,mepivacaine,20210312,20210312,Curation Efforts|Governmental Organizations
440790835,4058,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00713,meperidine,20210312,20210312,Curation Efforts|Governmental Organizations
440790834,4057,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00790,mepenzolate,20210312,20210312,Curation Efforts|Governmental Organizations
440790833,4034,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00792,meclizine,20210312,20210312,Curation Efforts|Governmental Organizations
440790832,4032,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00781,mecamylamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790831,6251,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00024,mannitol,20210312,20210312,Curation Efforts|Governmental Organizations
440790830,157920,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01240,Lubiprostone,20231222,20210312,Curation Efforts|Governmental Organizations
440790829,3957,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01498,loratadine,20210312,20210312,Curation Efforts|Governmental Organizations
440790828,3955,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02087,loperamide,20250421,20210312,Curation Efforts|Governmental Organizations
440790827,6137,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01468,L-methionine,20231222,20210312,Curation Efforts|Governmental Organizations
440790826,5920,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00783,liothyronine,20231222,20210312,Curation Efforts|Governmental Organizations
440790825,3676,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01905,lidocaine,20250421,20210312,Curation Efforts|Governmental Organizations
440790824,5359272,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00752,levorphanol,20231222,20210312,Curation Efforts|Governmental Organizations
440790823,13109,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01489,Levonorgestrel,20210312,20210312,Curation Efforts|Governmental Organizations
440790822,135564391,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02442,Levomefolate calcium,20250421,20210312,Curation Efforts|Governmental Organizations
440790821,135398559,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02437,Levoleucovorin,20231222,20210312,Curation Efforts|Governmental Organizations
440790820,135403648,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02192,leucovorin,20250421,20210312,Curation Efforts|Governmental Organizations
440790819,10917,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01486,L-carnitine,20231222,20210312,Curation Efforts|Governmental Organizations
440790818,6322,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02077,L-arginine,20231222,20210312,Curation Efforts|Governmental Organizations
440790817,168924,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00493,Lanthanum Carbonate,20231222,20210312,Curation Efforts|Governmental Organizations
440790816,11333,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00886,lactulose,20231222,20210312,Curation Efforts|Governmental Organizations
440790815,6032,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01477,kanamycin,20231222,20210312,Curation Efforts|Governmental Organizations
440790814,3783,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02089,isoxsuprine,20250421,20210312,Curation Efforts|Governmental Organizations
440790813,6883,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00818,ISOSORBIDE DINITRATE,20210804,20210312,Curation Efforts|Governmental Organizations
440790812,3779,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00200,isoproterenol,20250421,20210312,Curation Efforts|Governmental Organizations
440790811,3741,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00419,ioversol,20231222,20210312,Curation Efforts|Governmental Organizations
440790810,23667529,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00257,Iothalamate sodium,20231222,20210312,Curation Efforts|Governmental Organizations
440790809,3739,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01454,IODIPAMIDE MEGLUMINE,20210804,20210312,Curation Efforts|Governmental Organizations
440790808,11967809,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00141,indocyanine green,20231222,20210312,Curation Efforts|Governmental Organizations
440790807,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02384,Imiglucerase,20210312,20210312,Curation Efforts|Governmental Organizations
440790806,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01409,Idursulfase,20210312,20210312,Curation Efforts|Governmental Organizations
440790805,60753,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00974,Ibutilide,20231222,20210312,Curation Efforts|Governmental Organizations
440790804,92002593,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01378,Ibritumomab tiuxetan,20210312,20210312,Curation Efforts|Governmental Organizations
440790803,60852,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01156,Ibandronate,20231222,20210312,Curation Efforts|Governmental Organizations
440790802,3658,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01437,hydroxyzine,20231222,20210312,Curation Efforts|Governmental Organizations
440790801,5754,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00188,hydrocortisone,20231222,20210312,Curation Efforts|Governmental Organizations
440790800,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02913,Hyaluronidase recombinant human,20210312,20210312,Curation Efforts|Governmental Organizations
440790799,91820602,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00725,Hyaluronidase,20231222,20210312,Curation Efforts|Governmental Organizations
440790798,65513,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00706,Histamine diphosphate,20231222,20210312,Curation Efforts|Governmental Organizations
440790797,24846132,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02382,Hetastarch,20231222,20210312,Curation Efforts|Governmental Organizations
440790796,3518,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00829,GUANETHIDINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790795,3516,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01100,guaifenesin,20231222,20210312,Curation Efforts|Governmental Organizations
440790794,11693,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00836,GLYCOPYRROLATE,20250421,20210312,Curation Efforts|Governmental Organizations
440790793,23724914,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00475,Ganirelix acetate,20231222,20210312,Curation Efforts|Governmental Organizations
440790792,10413,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00480,Gamma Hydroxybutyric Acid,20231222,20210312,Curation Efforts|Governmental Organizations
440790791,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01401,Galsulfase,20210312,20210312,Curation Efforts|Governmental Organizations
440790790,444013,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01044,GADOVERSETAMIDE,20250421,20210312,Curation Efforts|Governmental Organizations
440790789,60714,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00952,GADOTERIDOL,20231222,20210312,Curation Efforts|Governmental Organizations
440790788,55466,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00935,GADOPENTETATE DIMEGLUMINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790787,91754427,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02404,Gadolinium Ethoxybenzyl Dtpa,20231222,20210312,Curation Efforts|Governmental Organizations
440790786,73049652,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00528,Gadofosveset trisodium,20231222,20210312,Curation Efforts|Governmental Organizations
440790785,6918204,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01127,Gadobenate dimeglumine,20231222,20210312,Curation Efforts|Governmental Organizations
440790784,77992,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01054,Frovatriptan,20231222,20210312,Curation Efforts|Governmental Organizations
440790783,135398658,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01580,folic acid,20250421,20210312,Curation Efforts|Governmental Organizations
440790782,16850,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00894,fluorescein,20210804,20210312,Curation Efforts|Governmental Organizations
440790781,3373,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01384,flumazenil,20210312,20210312,Curation Efforts|Governmental Organizations
440790780,31378,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00399,fludrocortisone,20231222,20210312,Curation Efforts|Governmental Organizations
440790779,657237,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01382,Fludarabine,20210312,20210312,Curation Efforts|Governmental Organizations
440790778,3354,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00857,flavoxate,20250421,20210312,Curation Efforts|Governmental Organizations
440790777,3348,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01370,fexofenadine,20210312,20210312,Curation Efforts|Governmental Organizations
440790776,6918558,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00590,Fesoterodine,20210312,20210312,Curation Efforts|Governmental Organizations
440790775,14789,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00650,Ferumoxytol,20231222,20210312,Curation Efforts|Governmental Organizations
440790774,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00966,Ferumoxsil,20210312,20210312,Curation Efforts|Governmental Organizations
440790773,6432052,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00967,Ferumoxides,20231222,20210312,Curation Efforts|Governmental Organizations
440790772,3341,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00944,fenoldopam,20210312,20210312,Curation Efforts|Governmental Organizations
440790771,45588096,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00537,Exenatide,20231222,20210312,Curation Efforts|Governmental Organizations
440790770,9552071,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02329,Exametazime,20231222,20210312,Curation Efforts|Governmental Organizations
440790769,667484,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01357,Etomidate,20231222,20210312,Curation Efforts|Governmental Organizations
440790768,3305,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01355,Etidronic acid,20231222,20210312,Curation Efforts|Governmental Organizations
440790767,5282489,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00926,ETHANOLAMINE OLEATE,20231222,20210312,Curation Efforts|Governmental Organizations
440790766,3261,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01334,estazolam,20210804,20210312,Curation Efforts|Governmental Organizations
440790765,59768,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01333,ESMOLOL,20210312,20210312,Curation Efforts|Governmental Organizations
440790764,11751549,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02330,ERYTHROPOIETIN,20250421,20210312,Curation Efforts|Governmental Organizations
440790763,5280793,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00194,ergocalciferol,20231222,20210312,Curation Efforts|Governmental Organizations
440790762,448812,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00999,Eptifibatide,20231222,20210312,Curation Efforts|Governmental Organizations
440790761,127893,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01316,EPOETIN ALFA,20231222,20210312,Curation Efforts|Governmental Organizations
440790760,5816,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00742,epinephrine,20231222,20210312,Curation Efforts|Governmental Organizations
440790759,9294,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01666,Ephedrine,20231222,20210312,Curation Efforts|Governmental Organizations
440790758,3202,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02093,edrophonium,20210312,20210312,Curation Efforts|Governmental Organizations
440790757,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01414,Eculizumab,20210312,20210312,Curation Efforts|Governmental Organizations
440790756,44152182,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00683,Ecallantide,20250421,20210312,Curation Efforts|Governmental Organizations
440790755,3182,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00740,dyphylline,20250421,20210312,Curation Efforts|Governmental Organizations
440790754,6918296,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01112,Dutasteride,20231222,20210312,Curation Efforts|Governmental Organizations
440790753,3168,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01317,droperidol,20210312,20210312,Curation Efforts|Governmental Organizations
440790752,3162,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00727,doxylamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790751,3156,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00547,doxapram,20250421,20210312,Curation Efforts|Governmental Organizations
440790750,681,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00015,dopamine,20210312,20210312,Curation Efforts|Governmental Organizations
440790749,71329,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01040,Dofetilide,20210804,20210312,Curation Efforts|Governmental Organizations
440790748,36811,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01308,dobutamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790747,13505,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01623,DIPHENOXYLATE,20210312,20210312,Curation Efforts|Governmental Organizations
440790746,3100,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00087,diphenhydramine,20210804,20210312,Curation Efforts|Governmental Organizations
440790745,3080,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00074,DIMERCAPROL,20231222,20210312,Curation Efforts|Governmental Organizations
440790744,10660,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00545,DIMENHYDRINATE,20250421,20210312,Curation Efforts|Governmental Organizations
440790743,10531,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02218,dihydroergotamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790742,2724385,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00292,digoxin,20231222,20210312,Curation Efforts|Governmental Organizations
440790741,7029,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00806,DIETHYLPROPION,20231222,20210312,Curation Efforts|Governmental Organizations
440790740,3042,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00737,dicyclomine,20210312,20210312,Curation Efforts|Governmental Organizations
440790739,3038,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00802,dichlorphenamide,20231222,20210312,Curation Efforts|Governmental Organizations
440790738,2140,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00774,DIATRIZOATE,20231222,20210312,Curation Efforts|Governmental Organizations
440790737,5793,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00327,dextrose,20231222,20210312,Curation Efforts|Governmental Organizations
440790736,5360696,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02056,dextromethorphan,20231222,20210312,Curation Efforts|Governmental Organizations
440790735,5826,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00870,dextroamphetamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790734,131204,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01972,Dexpanthenol,20231222,20210312,Curation Efforts|Governmental Organizations
440790733,33036,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00682,DEXCHLORPHENIRAMINE,20210312,20210312,Curation Efforts|Governmental Organizations
440790732,16960,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00810,Dexbrompheniramine,20210312,20210312,Curation Efforts|Governmental Organizations
440790731,30323,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00540,daunorubicin,20231222,20210312,Curation Efforts|Governmental Organizations
440790730,444031,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01188,Darifenacin,20231222,20210312,Curation Efforts|Governmental Organizations
440790729,5311498,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02002,cyanocobalamin,20231222,20210312,Curation Efforts|Governmental Organizations
440790728,24014,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00361,CUPRIC CHLORIDE,20231222,20210312,Curation Efforts|Governmental Organizations
440790727,16129617,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00855,COSYNTROPIN,20231222,20210312,Curation Efforts|Governmental Organizations
440790726,5745,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00734,CORTISONE ACETATE,20210312,20210312,Curation Efforts|Governmental Organizations
440790725,16132265,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00077,corticotropin,20231222,20210312,Curation Efforts|Governmental Organizations
440790724,16132344,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00438,Corticorelin ovine triflutate,20231222,20210312,Curation Efforts|Governmental Organizations
440790723,151171,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01210,Conivaptan,20250421,20210312,Curation Efforts|Governmental Organizations
440790722,216258,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01275,Colistimethate,20231222,20210312,Curation Efforts|Governmental Organizations
440790721,5284371,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01269,codeine,20231222,20210312,Curation Efforts|Governmental Organizations
440790720,153994,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00644,Clevidipine,20210312,20210312,Curation Efforts|Governmental Organizations
440790719,26987,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02222,clemastine,20231222,20210312,Curation Efforts|Governmental Organizations
440790718,62886,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00978,Cisatracurium besylate,20231222,20210312,Curation Efforts|Governmental Organizations
440790717,156419,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01209,Cinacalcet,20231222,20210312,Curation Efforts|Governmental Organizations
440790716,2725,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00009,chlorpheniramine,20231222,20210312,Curation Efforts|Governmental Organizations
440790715,5959,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01196,chloramphenicol,20231222,20210312,Curation Efforts|Governmental Organizations
440790714,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01389,Cetuximab,20210312,20210312,Curation Efforts|Governmental Organizations
440790713,2576,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02037,carisoprodol,20210312,20210312,Curation Efforts|Governmental Organizations
440790712,5281074,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00898,CARBOPROST TROMETHAMINE,20250421,20210312,Curation Efforts|Governmental Organizations
440790711,2564,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00759,carbinoxamine,20210312,20210312,Curation Efforts|Governmental Organizations
440790710,6116,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00947,Calcium acetate,20250421,20210312,Curation Efforts|Governmental Organizations
440790709,5280453,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00899,calcitriol,20210312,20210312,Curation Efforts|Governmental Organizations
440790708,16133812,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00878,Calcitonin salmon,20231222,20210312,Curation Efforts|Governmental Organizations
440790707,2519,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01888,caffeine,20231222,20210312,Curation Efforts|Governmental Organizations
440790706,54746,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01152,cabergoline,20231222,20210312,Curation Efforts|Governmental Organizations
440790705,5361092,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01151,butorphanol,20231222,20210312,Curation Efforts|Governmental Organizations
440790704,5281004,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01144,budesonide,20210312,20210312,Curation Efforts|Governmental Organizations
440790703,6834,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02076,BROMPHENIRAMINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790702,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01356,Botulinum toxin type B,20210312,20210312,Curation Efforts|Governmental Organizations
440790701,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01305,Botulinum toxin type A,20210312,20210312,Curation Efforts|Governmental Organizations
440790700,16129704,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01027,Bivalirudin,20250421,20210312,Curation Efforts|Governmental Organizations
440790699,2391,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02190,bisacodyl,20250421,20210312,Curation Efforts|Governmental Organizations
440790698,2381,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00817,biperiden,20250421,20210312,Curation Efforts|Governmental Organizations
440790697,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01390,Bevacizumab,20210312,20210312,Curation Efforts|Governmental Organizations
440790696,2370,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00730,bethanechol,20210312,20210312,Curation Efforts|Governmental Organizations
440790695,247,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02189,betaine,20231222,20210312,Curation Efforts|Governmental Organizations
440790694,45266800,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01276,Benzylpenicilloyl polylysine,20231222,20210312,Curation Efforts|Governmental Organizations
440790693,1201549,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01123,benztropine,20250421,20210312,Curation Efforts|Governmental Organizations
440790692,5311017,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00832,benzphetamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790691,65628,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00659,Bendamustine,20210804,20210312,Curation Efforts|Governmental Organizations
440790690,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01346,Basiliximab,20210312,20210312,Curation Efforts|Governmental Organizations
440790689,439542,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02059,bacitracin,20210312,20210312,Curation Efforts|Governmental Organizations
440790688,174174,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00511,ATROPINE,20250421,20210312,Curation Efforts|Governmental Organizations
440790687,47319,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00917,Atracurium,20231222,20210312,Curation Efforts|Governmental Organizations
440790686,8230,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02331,ARGIPRESSIN,20231222,20210312,Curation Efforts|Governmental Organizations
440790685,92722,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01030,argatroban,20210312,20210312,Curation Efforts|Governmental Organizations
440790684,6005,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02217,apomorphine,20231222,20210312,Curation Efforts|Governmental Organizations
440790683,25517,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02067,AMMONIUM CHLORIDE,20231222,20210312,Curation Efforts|Governmental Organizations
440790682,9433,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00711,aminophylline,20250421,20210312,Curation Efforts|Governmental Organizations
440790681,2148,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00054,Aminohippurate,20210312,20210312,Curation Efforts|Governmental Organizations
440790680,564,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01071,aminocaproic acid,20231222,20210312,Curation Efforts|Governmental Organizations
440790679,37768,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01068,amikacin,20231222,20210312,Curation Efforts|Governmental Organizations
440790678,2141,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01067,amifostine,20231222,20210312,Curation Efforts|Governmental Organizations
440790677,2131,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01629,ambenonium,20250421,20210312,Curation Efforts|Governmental Organizations
440790676,5488548,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01215,Alvimopan,20231222,20210312,Curation Efforts|Governmental Organizations
440790675,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01315,Alteplase,20210312,20210312,Curation Efforts|Governmental Organizations
440790674,123606,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01053,Almotriptan,20231222,20210312,Curation Efforts|Governmental Organizations
440790673,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01404,Alglucosidase alfa,20210312,20210312,Curation Efforts|Governmental Organizations
440790672,51263,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00925,ALFENTANIL,20250421,20210312,Curation Efforts|Governmental Organizations
440790671,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01364,Alemtuzumab,20210312,20210312,Curation Efforts|Governmental Organizations
440790670,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02385,Agalsidase beta,20210312,20210312,Curation Efforts|Governmental Organizations
440790669,60961,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01047,adenosine,20231222,20210312,Curation Efforts|Governmental Organizations
440790668,12035,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01041,acetylcysteine,20231222,20210312,Curation Efforts|Governmental Organizations
440790667,6060,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02096,ACETYLCHOLINE CHLORIDE,20231222,20210312,Curation Efforts|Governmental Organizations
440790666,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01330,Abciximab,20210312,20210312,Curation Efforts|Governmental Organizations
440790665,68740,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01088,Zoledronate,20231222,20210312,Curation Efforts|Governmental Organizations
440790664,14969,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00161,VANCOMYCIN,20231222,20210312,Curation Efforts|Governmental Organizations
440790663,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01352,Trastuzumab,20210312,20210312,Curation Efforts|Governmental Organizations
440790662,129211,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00982,TAMSULOSIN,20231222,20210312,Curation Efforts|Governmental Organizations
440790661,5328,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01933,sulfamethizole,20250421,20210312,Curation Efforts|Governmental Organizations
440790660,5486971,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01154,Pregabalin,20231222,20210312,Curation Efforts|Governmental Organizations
440790659,10158453,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00665,Prasugrel hydrochloride,20231222,20210312,Curation Efforts|Governmental Organizations
440790658,4771,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00805,phentermine,20210312,20210312,Curation Efforts|Governmental Organizations
440790657,5746,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00588,Mitomycin,20231222,20210312,Curation Efforts|Governmental Organizations
440790656,4173,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00584,metronidazole,20231222,20210312,Curation Efforts|Governmental Organizations
440790655,4091,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00119,metformin,20231222,20210312,Curation Efforts|Governmental Organizations
440790654,3821,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00859,ketamine,20250421,20210312,Curation Efforts|Governmental Organizations
440790653,3038498,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00658,Fospropofol,20210312,20210312,Curation Efforts|Governmental Organizations
