Substance_SID,Compound_CID,Data_Source,External_ID,Synonyms,Last_Modified_Date,Deposit_Date,Data_Source_Category,LTKBID,Compound Name,Severity Class,Label Section,vDILIConcern,Version
440790679,37768.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01068,amikacin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01068,amikacin,0.0,No match,vNo-DILI-Concern,2.0
440790678,2141.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01067,amifostine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01067,amifostine,0.0,No match,vNo-DILI-Concern,1.0
440790677,2131.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01629,ambenonium,20250421,20210312,Curation Efforts|Governmental Organizations,LT01629,ambenonium,0.0,No match,vNo-DILI-Concern,2.0
440790676,5488548.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01215,Alvimopan,20231222,20210312,Curation Efforts|Governmental Organizations,LT01215,alvimopan,0.0,No match,vNo-DILI-Concern,2.0
440790675,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01315,Alteplase,20210312,20210312,Curation Efforts|Governmental Organizations,LT01315,alteplase,0.0,No match,vNo-DILI-Concern,2.0
440790674,123606.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01053,Almotriptan,20231222,20210312,Curation Efforts|Governmental Organizations,LT01053,almotriptan,0.0,No match,vNo-DILI-Concern,2.0
440790673,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01404,Alglucosidase alfa,20210312,20210312,Curation Efforts|Governmental Organizations,LT01404,alglucosidase alfa,0.0,No match,vNo-DILI-Concern,2.0
440790672,51263.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00925,ALFENTANIL,20250421,20210312,Curation Efforts|Governmental Organizations,LT00925,alfentanil,0.0,No match,vNo-DILI-Concern,2.0
440790671,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01364,Alemtuzumab,20210312,20210312,Curation Efforts|Governmental Organizations,LT01364,alemtuzumab,0.0,No match,vNo-DILI-Concern,2.0
440790670,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02385,Agalsidase beta,20210312,20210312,Curation Efforts|Governmental Organizations,LT02385,agalsidase beta,0.0,No match,vNo-DILI-Concern,2.0
440790669,60961.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01047,adenosine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01047,adenosine,0.0,No match,vNo-DILI-Concern,2.0
440790668,12035.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01041,acetylcysteine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01041,acetylcysteine,0.0,No match,vNo-DILI-Concern,2.0
440790667,6060.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02096,ACETYLCHOLINE CHLORIDE,20231222,20210312,Curation Efforts|Governmental Organizations,LT02096,acetylcholine chloride,0.0,No match,vNo-DILI-Concern,2.0
440790666,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01330,Abciximab,20210312,20210312,Curation Efforts|Governmental Organizations,LT01330,abciximab,0.0,No match,vNo-DILI-Concern,2.0
440790665,68740.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01088,Zoledronate,20231222,20210312,Curation Efforts|Governmental Organizations,LT01088,zoledronate,0.0,No match,vLess-DILI-Concern,2.0
440790664,14969.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00161,VANCOMYCIN,20231222,20210312,Curation Efforts|Governmental Organizations,LT00161,vancomycin,0.0,No match,vLess-DILI-Concern,1.0
440790663,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01352,Trastuzumab,20210312,20210312,Curation Efforts|Governmental Organizations,LT01352,trastuzumab,0.0,No match,vLess-DILI-Concern,2.0
440790662,129211.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00982,TAMSULOSIN,20231222,20210312,Curation Efforts|Governmental Organizations,LT00982,tamsulosin,0.0,No match,vLess-DILI-Concern,1.0
440790661,5328.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01933,sulfamethizole,20250421,20210312,Curation Efforts|Governmental Organizations,LT01933,sulfamethizole,0.0,No match,vLess-DILI-Concern,2.0
440790660,5486971.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01154,Pregabalin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01154,pregabalin,0.0,No match,vLess-DILI-Concern,2.0
440790659,10158453.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00665,Prasugrel hydrochloride,20231222,20210312,Curation Efforts|Governmental Organizations,LT00665,prasugrel hydrochloride,0.0,No match,vLess-DILI-Concern,2.0
440790658,4771.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00805,phentermine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00805,phentermine,0.0,No match,vLess-DILI-Concern,1.0
440790657,5746.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00588,Mitomycin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00588,mitomycin,0.0,No match,vLess-DILI-Concern,1.0
440790656,4173.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00584,metronidazole,20231222,20210312,Curation Efforts|Governmental Organizations,LT00584,metronidazole,3.0,No match,vLess-DILI-Concern,1.0
440790655,4091.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00119,metformin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00119,metformin,0.0,No match,vLess-DILI-Concern,2.0
440790654,3821.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00859,ketamine,20250421,20210312,Curation Efforts|Governmental Organizations,LT00859,ketamine,0.0,No match,vLess-DILI-Concern,1.0
440790653,3038498.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00658,Fospropofol,20210312,20210312,Curation Efforts|Governmental Organizations,LT00658,fospropofol,0.0,No match,vLess-DILI-Concern,2.0
440790652,3385.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01029,fluorouracil,20210312,20210312,Curation Efforts|Governmental Organizations,LT01029,fluorouracil,0.0,No match,vLess-DILI-Concern,2.0
440790651,57363.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00167,finasteride,20210312,20210312,Curation Efforts|Governmental Organizations,LT00167,finasteride,0.0,No match,vLess-DILI-Concern,2.0
440790650,5281081.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01968,ENTACAPONE,20231222,20210312,Curation Efforts|Governmental Organizations,LT01968,entacapone,0.0,No match,vLess-DILI-Concern,2.0
440790649,2973.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00386,deferoxamine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00386,deferoxamine,0.0,No match,vLess-DILI-Concern,1.0
440790648,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01374,Darbepoetin alfa,20210312,20210312,Curation Efforts|Governmental Organizations,LT01374,darbepoetin alfa,0.0,No match,vLess-DILI-Concern,2.0
440790647,2710.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00066,chlorcyclizine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00066,chlorcyclizine,0.0,No match,vLess-DILI-Concern,2.0
440790646,7699.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00800,Benzonatate,20210804,20210312,Curation Efforts|Governmental Organizations,LT00800,benzonatate,0.0,No match,vLess-DILI-Concern,1.0
440790645,2244.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00053,aspirin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00053,aspirin,0.0,No match,vLess-DILI-Concern,2.0
440790644,139595263.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01373,Anakinra,20210312,20210312,Curation Efforts|Governmental Organizations,LT01373,anakinra,0.0,No match,vLess-DILI-Concern,2.0
440790643,3007.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02100,AMPHETAMINE,20231222,20210312,Curation Efforts|Governmental Organizations,LT02100,amphetamine,0.0,No match,vLess-DILI-Concern,2.0
440790642,5493444.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01244,Aliskiren,20231222,20210312,Curation Efforts|Governmental Organizations,LT01244,aliskiren,0.0,No match,vLess-DILI-Concern,2.0
440790641,2088.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00980,alendronate,20231222,20210312,Curation Efforts|Governmental Organizations,LT00980,alendronate,0.0,No match,vLess-DILI-Concern,1.0
440790640,71771.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01853,Aceclofenac,20231222,20210312,Curation Efforts|Governmental Organizations,LT01853,aceclofenac,0.0,No match,vLess-DILI-Concern,2.0
440790639,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01402,Abatacept,20210312,20210312,Curation Efforts|Governmental Organizations,LT01402,abatacept,0.0,No match,vLess-DILI-Concern,2.0
440790638,5734.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00165,zonisamide,20210312,20210312,Curation Efforts|Governmental Organizations,LT00165,zonisamide,2.0,Adverse reactions,vLess-DILI-Concern,2.0
440790637,60854.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01017,Ziprasidone,20231222,20210312,Curation Efforts|Governmental Organizations,LT01017,ziprasidone,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790636,54678486.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00647,warfarin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00647,warfarin,5.0,Adverse reactions,vLess-DILI-Concern,1.0
440790635,5978.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01862,vincristine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01862,vincristine,8.0,Adverse reactions,vLess-DILI-Concern,2.0
440790634,5656.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00174,venlafaxine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00174,venlafaxine,7.0,Adverse reactions,vLess-DILI-Concern,1.0
440790633,170361.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01242,Varenicline,20231222,20210312,Curation Efforts|Governmental Organizations,LT01242,varenicline,2.0,Adverse reactions,vLess-DILI-Concern,2.0
440790632,60846.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01857,valsartan,20210312,20210312,Curation Efforts|Governmental Organizations,LT01857,valsartan,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790631,135398742.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01856,Valaciclovir,20210312,20210312,Curation Efforts|Governmental Organizations,LT01856,valaciclovir,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790630,25074470.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00460,Triptorelin pamoate,20250421,20210312,Curation Efforts|Governmental Organizations,LT00460,triptorelin pamoate,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790629,5578.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01842,trimethoprim,20250421,20210312,Curation Efforts|Governmental Organizations,LT01842,trimethoprim,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790628,5546.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01833,triamterene,20231222,20210312,Curation Efforts|Governmental Organizations,LT01833,triamterene,5.0,Adverse reactions,vLess-DILI-Concern,2.0
440790627,5533.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01830,trazodone,20210804,20210312,Curation Efforts|Governmental Organizations,LT01830,trazodone,5.0,Adverse reactions,vLess-DILI-Concern,1.0
440790626,5530.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01829,tranylcypromine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01829,tranylcypromine,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790625,5484727.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01828,trandolapril,20231222,20210312,Curation Efforts|Governmental Organizations,LT01828,trandolapril,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790624,5284627.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00455,topiramate,20210312,20210312,Curation Efforts|Governmental Organizations,LT00455,topiramate,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790623,5509.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01820,tolmetin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01820,tolmetin,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790622,5503.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00266,tolazamide,20250421,20210312,Curation Efforts|Governmental Organizations,LT00266,tolazamide,2.0,Adverse reactions,vLess-DILI-Concern,2.0
440790621,5479.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00637,tinidazole,20210312,20210312,Curation Efforts|Governmental Organizations,LT00637,tinidazole,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790620,5452.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00451,thioridazine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00451,thioridazine,5.0,Adverse reactions,vLess-DILI-Concern,2.0
440790619,5426.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00450,thalidomide,20210312,20210312,Curation Efforts|Governmental Organizations,LT00450,thalidomide,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790618,5403.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00877,terbutaline,20231222,20210312,Curation Efforts|Governmental Organizations,LT00877,terbutaline,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790617,5394.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00153,temozolomide,20210312,20210312,Curation Efforts|Governmental Organizations,LT00153,temozolomide,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790616,65999.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02063,Telmisartan,20250421,20210312,Curation Efforts|Governmental Organizations,LT02063,telmisartan,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790615,445643.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00448,tacrolimus,20231222,20210312,Curation Efforts|Governmental Organizations,LT00448,tacrolimus,5.0,Adverse reactions,vLess-DILI-Concern,1.0
440790614,5215.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00146,sulfadiazine,20250421,20210312,Curation Efforts|Governmental Organizations,LT00146,sulfadiazine,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790613,5833.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00143,spironolactone,20210312,20210312,Curation Efforts|Governmental Organizations,LT00143,spironolactone,2.0,Adverse reactions,vLess-DILI-Concern,1.0
440790612,4369359.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01251,Sitagliptin,20210312,20210312,Curation Efforts|Governmental Organizations,LT01251,sitagliptin,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790611,21944094.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00443,Sirolimus,20231222,20210312,Curation Efforts|Governmental Organizations,LT00443,sirolimus,8.0,Adverse reactions,vLess-DILI-Concern,2.0
440790610,135398744.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01033,sildenafil,20231222,20210312,Curation Efforts|Governmental Organizations,LT01033,sildenafil,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790609,5210.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00988,sibutramine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00988,sibutramine,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790608,68617.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00625,sertraline,20210312,20210312,Curation Efforts|Governmental Organizations,LT00625,sertraline,3.0,Adverse reactions,vLess-DILI-Concern,1.0
440790607,5095.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00990,ropinirole,20231222,20210312,Curation Efforts|Governmental Organizations,LT00990,ropinirole,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790606,77991.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01016,rivastigmine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01016,rivastigmine,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790605,5073.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01735,risperidone,20210804,20210312,Curation Efforts|Governmental Organizations,LT01735,risperidone,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790604,135415564.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00139,RIFABUTIN,20210312,20210312,Curation Efforts|Governmental Organizations,LT00139,rifabutin,5.0,Adverse reactions,vLess-DILI-Concern,2.0
440790603,65981.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01002,Repaglinide,20210312,20210312,Curation Efforts|Governmental Organizations,LT01002,repaglinide,5.0,Adverse reactions,vLess-DILI-Concern,2.0
440790602,60815.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00987,REMIFENTANIL,20250421,20210312,Curation Efforts|Governmental Organizations,LT00987,remifentanil,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790601,3001055.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00138,ranitidine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00138,ranitidine,5.0,Adverse reactions,vLess-DILI-Concern,1.0
440790600,5362129.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01726,ramipril,20210312,20210312,Curation Efforts|Governmental Organizations,LT01726,ramipril,7.0,Adverse reactions,vLess-DILI-Concern,2.0
440790599,5029.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00264,rabeprazole,20210312,20210312,Curation Efforts|Governmental Organizations,LT00264,rabeprazole,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790598,441074.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01725,quinidine,20210312,20210312,Curation Efforts|Governmental Organizations,LT01725,quinidine,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790597,54892.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01723,quinapril,20210312,20210312,Curation Efforts|Governmental Organizations,LT01723,quinapril,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790596,10100.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00083,propoxyphene,20250421,20210312,Curation Efforts|Governmental Organizations,LT00083,propoxyphene,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790595,4943.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01708,propofol,20250421,20210312,Curation Efforts|Governmental Organizations,LT01708,propofol,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790594,4932.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01705,propafenone,20210312,20210312,Curation Efforts|Governmental Organizations,LT01705,propafenone,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790593,4927.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00205,promethazine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00205,promethazine,5.0,Adverse reactions,vLess-DILI-Concern,2.0
440790592,5994.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00192,progesterone,20210312,20210312,Curation Efforts|Governmental Organizations,LT00192,progesterone,2.0,Adverse reactions,vLess-DILI-Concern,2.0
440790591,4917.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00437,prochlorperazine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00437,prochlorperazine,2.0,Adverse reactions,vLess-DILI-Concern,2.0
440790590,4913.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01699,PROCAINAMIDE,20210312,20210312,Curation Efforts|Governmental Organizations,LT01699,procainamide,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790589,5865.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00180,prednisone,20231222,20210312,Curation Efforts|Governmental Organizations,LT00180,prednisone,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790588,5755.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00612,prednisolone,20231222,20210312,Curation Efforts|Governmental Organizations,LT00612,prednisolone,3.0,Adverse reactions,vLess-DILI-Concern,1.0
440790587,3675.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01657,Phenelzine,20210312,20210312,Curation Efforts|Governmental Organizations,LT01657,phenelzine,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790586,5904.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01646,penicillin g,20231222,20210312,Curation Efforts|Governmental Organizations,LT01646,penicillin g,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790585,436058.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01322,Pegaspargase,20210312,20210312,Curation Efforts|Governmental Organizations,LT01322,pegaspargase,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790584,43815.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00128,paroxetine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00128,paroxetine,8.0,Adverse reactions,vLess-DILI-Concern,1.0
440790583,4679.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00606,pantoprazole,20231222,20210312,Curation Efforts|Governmental Organizations,LT00606,pantoprazole,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790582,36314.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00430,paclitaxel,20210804,20210312,Curation Efforts|Governmental Organizations,LT00430,paclitaxel,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790581,4595.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01619,ondansetron,20210312,20210312,Curation Efforts|Governmental Organizations,LT01619,ondansetron,7.0,Adverse reactions,vLess-DILI-Concern,2.0
440790580,4594.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00206,omeprazole,20210312,20210312,Curation Efforts|Governmental Organizations,LT00206,omeprazole,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790579,22419.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00126,Olsalazine,20250421,20210312,Curation Efforts|Governmental Organizations,LT00126,olsalazine,8.0,Adverse reactions,vLess-DILI-Concern,2.0
440790578,135398745.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00259,olanzapine,20250421,20210312,Curation Efforts|Governmental Organizations,LT00259,olanzapine,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790577,3033637.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00315,nizatidine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00315,nizatidine,5.0,Adverse reactions,vLess-DILI-Concern,1.0
440790576,64143.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01012,nelfinavir,20210312,20210312,Curation Efforts|Governmental Organizations,LT01012,nelfinavir,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790575,3011155.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01233,Nelarabine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01233,nelarabine,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790574,5281078.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01288,mycophenolate mofetil,20231222,20210312,Curation Efforts|Governmental Organizations,LT01288,mycophenolate mofetil,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790573,152946.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02008,moxifloxacin,20210312,20210312,Curation Efforts|Governmental Organizations,LT02008,moxifloxacin,8.0,Adverse reactions,vLess-DILI-Concern,2.0
440790572,5281040.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02007,montelukast,20210312,20210312,Curation Efforts|Governmental Organizations,LT02007,montelukast,3.0,Adverse reactions,vLess-DILI-Concern,1.0
440790571,4171.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00309,metoprolol,20250421,20210312,Curation Efforts|Governmental Organizations,LT00309,metoprolol,5.0,Adverse reactions,vLess-DILI-Concern,1.0
440790570,4168.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01549,metoclopramide,20231222,20210312,Curation Efforts|Governmental Organizations,LT01549,metoclopramide,5.0,Adverse reactions,vLess-DILI-Concern,2.0
440790569,6741.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00478,methylprednisolone,20231222,20210312,Curation Efforts|Governmental Organizations,LT00478,methylprednisolone,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790568,4158.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01545,methylphenidate,20231222,20210312,Curation Efforts|Governmental Organizations,LT01545,methylphenidate,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790567,4100.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01532,methazolamide,20210312,20210312,Curation Efforts|Governmental Organizations,LT01532,methazolamide,7.0,Adverse reactions,vLess-DILI-Concern,2.0
440790566,15459.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00841,METAXALONE,20231222,20210312,Curation Efforts|Governmental Organizations,LT00841,metaxalone,5.0,Adverse reactions,vLess-DILI-Concern,2.0
440790565,4075.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00414,Mesalazine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00414,mesalazine,7.0,Adverse reactions,vLess-DILI-Concern,2.0
440790564,4054.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01908,memantine,20210312,20210312,Curation Efforts|Governmental Organizations,LT01908,memantine,7.0,Adverse reactions,vLess-DILI-Concern,2.0
440790563,460612.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01517,melphalan,20231222,20210312,Curation Efforts|Governmental Organizations,LT01517,melphalan,5.0,Adverse reactions,vLess-DILI-Concern,2.0
440790562,4046.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01514,mefloquine,20210312,20210312,Curation Efforts|Governmental Organizations,LT01514,mefloquine,7.0,Adverse reactions,vLess-DILI-Concern,2.0
440790561,3961.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01499,losartan,20210804,20210312,Curation Efforts|Governmental Organizations,LT01499,losartan,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790560,5284585.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01497,loracarbef,20231222,20210312,Curation Efforts|Governmental Organizations,LT01497,loracarbef,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790559,5362119.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01492,lisinopril,20210804,20210312,Curation Efforts|Governmental Organizations,LT01492,lisinopril,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790558,441401.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01077,linezolid,20210312,20210312,Curation Efforts|Governmental Organizations,LT01077,linezolid,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790557,5819.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01072,levothyroxine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01072,levothyroxine,3.0,Adverse reactions,vLess-DILI-Concern,2.0
440790556,9955977.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00600,Levocetirizine dihydrochloride,20231222,20210312,Curation Efforts|Governmental Organizations,LT00600,levocetirizine dihydrochloride,4.0,Adverse reactions,vLess-DILI-Concern,2.0
440790555,5284583.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01059,Levetiracetam,20210312,20210312,Curation Efforts|Governmental Organizations,LT01059,levetiracetam,8.0,Adverse reactions,vLess-DILI-Concern,2.0
